"school","letter","final_exam","course","class","gender","ethnic","major","tx_birth","tx_hs","zip","hs_chem","math_comp","curr_math","grand","parent","emp_on","emp_off","hrs","chem1","chem2","version","MQ1","MQ2","MQ3","MQ4","MQ5","MQ6","MQ7","MQ8","MQ9","MQ10","MQ11","MQ12","MQ13","MQ14","MQ15","MQ16","MQ17","MQ18","MQ19","MQ20","must","Q1A","Q1C","Q2A","Q2C","Q3A","Q3C","Q4A","Q4C","Q5A","Q5C","Q6A","Q6C","comm","pass","alg","conc","gp_edu"
"UNTW","C",56.9,68.3,"FR",0,"Other","stem","Y","Y","75","Reg","6","2","N","Y","N","N","0",1,"Y",78,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1,4,0,1,3,"NY"
"UTXW","A",67.5,86.7,"FR",1,"Hisp","med","Y","Y","78","Reg","6","4","N","N","N","N","0",1,"Y",87,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,8,1,1,0,0,0,1,1,0,1,1,1,1,8,1,4,4,"NN"
"UTXW","A",80,94.5,"FR",0,"White","stem","Y","N","22","IB","1","4","Y","Y","N","N","0",1,"Y",87,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,7,1,0,1,1,1,1,1,0,1,1,1,1,10,1,6,4,"YY"
"UTXW","A",90,97.8,"FR",1,"Hisp","med","Y","Y","78","PAP","4,5","4","N","Y","N","N","0",1,"Y",87,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,11,1,1,1,1,1,1,1,0,1,0,1,1,10,1,6,4,"NY"
"UTXW","A",80,91.2,"FR",0,"Mixed","med","Y","Y","75","PAP,AP","1","4","N","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5,"NN"
"UTXW","B",67.5,78.8,"FR",0,"Mixed","stem","Y","N","27","PAP","1","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,11,1,1,1,1,0,1,0,0,1,1,1,1,9,1,4,5,"YY"
"UTXW","A",75,91.9,"FR",0,"Black","med","Y","Y","77","PAP","5,6","5","Y","Y","N","Y","11-19",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,19,0,1,0,1,1,1,1,0,0,1,0,1,7,1,2,5,"YY"
"UTXW","C",47.5,73.3,"FR",0,"Black","med","Y","Y","77","Reg","6","None","Y","N","N","N","0",1,"Y",87,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,9,1,1,1,1,1,0,1,1,1,1,1,1,11,1,6,5,"YN"
"UTXW","A",72.5,93.6,"FR",1,"Hisp","med","Y","Y","78","PAP","5,6","5","Other","Y","N","N","0",1,"Y",87,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,9,0,1,1,1,1,1,1,0,1,1,1,1,10,1,5,5,"N/A"
"UTXW","A",69.5,89.7,"FR",0,"Mixed","med","Y","Y","76","Dual = AP","3,4,5,6,7","None","N","N","N","N","0",2,"Y",78,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,8,1,1,0,1,1,0,1,1,1,1,1,0,9,1,5,4,"NN"
"UTXW","A",70,87.9,"FR",1,"Hisp","med","Y","Y","76","AP","4,5","4","N","N","N","N","0",1,"Y",78,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,9,1,1,1,1,1,0,0,1,1,1,1,1,10,1,5,5,"NN"
"UTXW","A",82,96.9,"FR",0,"Hisp","med","Y","Y","75","PAP","6","5","N","N","N","N","0",1,"Y",87,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,12,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"NN"
"UTXW","C",75,74.7,"FR",1,"White","med","Y","N","92","Reg","1","None","Y","Y","N","N","0",1,"Y",78,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,10,1,1,0,1,1,0,1,0,0,1,1,1,8,1,4,4,"YY"
"UTXW","B",67.5,84.5,"FR",1,"Hisp","med","Y","Y","78","PAP","4,5","None","N","N","N","N","0",1,"Y",87,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,10,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5,"NN"
"UTXW","C",60,73.8,"FR",0,"Asian","med","Y","Y","77","Reg","5,6","4","Other","Other","N","N","0",1,"Y",78,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,8,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"N/A"
"UTXW","C",57.5,71.1,"FR",0,"Hisp","med","Y","Y","78","AP","3,4","None","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,6,1,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,"YY"
"UTXW","A",72.5,91.1,"FR",1,"Hisp","med","Y","Y","76","PAP","1","5","N","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0,0,0,1,0,0,1,1,1,0,0,1,5,1,2,3,"NN"
"UTXW","A",82.5,87.6,"FR",0,"Black","med","Y","Y","77","PAP","6","None","Other","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,9,1,1,1,1,1,1,1,1,0,1,1,1,11,1,5,6,"N/A"
"UTXW","B",70,81.3,"FR",1,"White","med","Y","Y","77","PAP","6","None","N","Y","N","N","0",1,"Y",78,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,9,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5,"NY"
"UTXW","B",55,83.5,"FR",0,"Hisp","med","Y","Y","79","PAP,AP","1","4","N","Y","N","Y","1-10",1,"Y",78,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,11,1,0,1,1,0,1,1,1,0,1,1,1,9,1,4,5,"NY"
"UTXW","A",85,95.7,"FR",1,"Hisp","stem","Y","N","80","PAP,AP","6","6","N","Other","N","N","0",1,"Y",78,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,16,1,1,1,1,1,0,0,1,0,1,1,1,9,1,4,5,"N/A"
"UTXW","A",92.5,104.7,"FR",1,"Mixed","med","Y","N","W86TS","Reg","3,5,6","5","N","Y","N","N","0",1,"Y",87,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,17,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"UTXW","A",67.5,86.5,"FR",1,"White","stem","Y","N","30","Reg","3,6,7","None","Y","N","N","Y","20-29",1,"Y",78,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,14,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"YN"
"UTXW","A",72.5,96.2,"FR",0,"Hisp","med","Y","Y","77","Reg","5,6","5","N","N","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,16,1,1,0,1,1,1,1,0,0,1,1,1,9,1,4,5,"NN"
"UTXW","C",50,67,"FR",0,"Hisp","med","Y","Y","78","AP","1","None","N","N","N","Y","20-29",1,"Y",78,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,0,1,1,1,1,1,1,1,11,0,5,6,"NN"
"UTXW","B",67.5,85,"FR",0,"Hisp","med","Y","Y","75","PAP,AP","5,6,7","None","N","N","N","N","0",1,"Y",87,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,15,1,0,0,0,0,0,0,0,0,1,1,1,4,1,2,2,"NN"
"UTXW","C",57.5,73.9,"FR",0,"Hisp","other","Y","Y","78","Reg","3,5","None","N","Y","N","N","0",1,"Y",87,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,12,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NY"
"UTXW","A",92.5,96.1,"FR",0,"White","med","Y","Y","76","PAP","5","5","Other","Y","Y","N","1-10",1,"Y",87,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,11,0,0,0,1,0,1,0,0,0,0,1,1,4,1,1,3,"N/A"
"UTXW","A",90,93.1,"FR",0,"Black","med","Y","Y","78","AP","2,3,5","4","Y","Y","N","N","0",1,"Y",78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,1,0,1,1,0,1,1,0,8,1,5,3,"YY"
"UTXW","C",51,71.9,"FR",0,"White","med","Y","Y","77","PAP","5","2","Y","Y","N","N","0",1,"Y",78,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5,"YY"
"UTXW","B",70,82.1,"FR",0,"Hisp","med","Y","Y","77","PAP","4,5","5","N","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,0,0,0,0,0,1,0,1,0,5,1,4,1,"NN"
"UTXW","A",77.5,92.7,"SO",1,"Hisp","med","Y","Y","78","PAP,AP","4,5,6","6","Y","Y","Y","N","1-10",1,"Y",78,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,1,1,1,1,1,0,1,1,0,1,1,1,10,1,5,5,"YY"
"UTXW","B",65,84.7,"FR",0,"Other","med","Y","Y","77","PAP","1","None","Other","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,12,1,1,0,1,0,1,1,0,1,1,1,0,8,1,4,4,"N/A"
"UTXW","B",62.5,80.8,"FR",0,"Hisp","med","Y","Y","77","PAP","5","None","N","N","N","N","0",1,"Y",87,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,12,0,1,0,0,0,0,0,1,0,1,0,0,3,1,0,3,"NN"
"UTXW","B",75,82.2,"FR",1,"White","med","Y","Y","77","PAP","6","None","N","Y","N","Y","1-10",3,"Y",78,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,17,0,0,0,0,0,1,1,0,1,1,0,1,5,1,2,3,"NY"
"UTXW","B",72.5,85,"FR",1,"Asian","med","Y","Y","75","PAP","5","4","N","N","N","N","0",1,"Y",78,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,13,1,0,1,1,0,1,1,1,0,0,1,0,7,1,4,3,"NN"
"UTXW","B",60,81.3,"FR",0,"Asian","med","Y","Y","77","PAP,AP","5,6,7","2","N","N","N","N","0",1,"Y",87,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,13,1,1,0,1,0,0,1,1,1,1,1,1,9,1,4,5,"NN"
"UTXW","A",83.5,91.8,"FR",0,"White","stem","Y","Y","76","AP","1","None","Y","Y","N","N","0",1,"Y",87,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,10,1,1,0,0,1,1,1,1,1,1,1,1,10,1,5,5,"YY"
"UTXW","C",57.5,72.9,"FR",1,"Hisp","other","Y","Y","78","Reg","6","4","N","N","N","Y","20-29",1,"Y",78,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,10,1,0,0,1,0,0,1,1,1,0,1,1,7,1,4,3,"NN"
"UTXW","C",60,64.7,"FR",0,"Black","other","Y","Y","77","PAP","5","4","Other","Y","Y","N","1-10",1,"Y",78,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,1,6,0,2,4,"N/A"
"UTXW","A",62.5,92.3,"FR",0,"White","other","Y","Y","77","AP","5","None","Y","Y","N","N","0",1,"N",87,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,15,0,0,1,0,1,0,0,0,0,1,0,1,4,1,2,2,"YY"
"UTXW","C",52.5,75.4,"FR",1,"Hisp","med","Y","Y","78","PAP,AP","5,6","None","N","N","N","Y","1-10",1,"Y",87,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11,1,1,0,1,0,1,1,1,0,0,1,1,8,1,3,5,"NN"
"UTXW","B",67.5,79.9,"FR",0,"Black","med","Y","Y","78","PAP","5","4","Y","Y","N","N","0",1,"Y",87,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,0,1,1,0,0,1,0,1,1,1,8,1,3,5,"YY"
"UTXW","A",77.5,94.3,"FR",0,"Hisp","med","Y","Y","77","PAP,AP","3,5","5","Other","Y","N","N","0",1,"Y",78,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,16,0,1,1,1,0,0,1,0,0,0,1,1,6,1,3,3,"N/A"
"UTXW","C",50,68.1,"FR",1,"Black","med","Y","Y","75","PAP","5","None","N","N","Y","N","20-29",1,"Y",78,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,7,1,1,0,1,1,0,1,1,1,1,1,1,10,0,5,5,"NN"
"UTXW","B",77.5,81.6,"FR",0,"Hisp","med","Y","Y","78","AP","4,5","4","N","N","N","N","0",2,"Y",78,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,12,1,0,1,1,0,0,1,0,0,0,0,1,5,1,3,2,"NN"
"UTXW","A",80,98.9,"FR",1,"Hisp","med","Y","Y","78","PAP,AP","6","5","N","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,18,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"NN"
"UTXW","A",85,93.4,"FR",0,"Hisp","med","Y","Y","78","PAP","4,5,6","None","Other","Y","N","N","0",1,"Y",87,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,12,1,1,1,1,1,1,1,0,0,1,1,1,10,1,5,5,"N/A"
"UTXW","B",62.5,82.5,"FR",1,"Hisp","med","Y","Y","78","Reg","1","4","N","N","N","N","0",1,"Y",87,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,16,1,1,1,1,1,1,1,0,0,1,1,0,9,1,5,4,"NN"
"UTXW","B",52.5,79.3,"FR",0,"White","med","Y","N","07","Reg","5","None","Y","Y","N","N","0",1,"Y",78,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,7,1,1,0,1,0,0,1,0,0,0,1,1,6,1,3,3,"YY"
"UTXW","A",77.5,94.1,"FR",0,"Hisp","med","Y","Y","75","PAP,AP","6,7","6","N","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,12,1,1,0,0,1,0,1,0,1,1,1,1,8,1,5,3,"NY"
"UTXW","B",75,85.3,"FR",0,"Asian","med","Y","N","13","AP","6","5","Other","Y","N","N","0",1,"Y",87,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"N/A"
"UTXW","A",85,99.1,"FR",0,"White","stem","Y","Y","76","PAP","1","4","N","Y","N","N","0",1,"Y",78,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"NY"
"UTXW","B",32.5,80.6,"FR",1,"Mixed","stem","Y","N","96","Reg","1","None","Y","Y","N","N","0",1,"Y",87,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,13,1,1,1,1,1,1,0,1,1,1,1,1,11,1,5,6,"YY"
"UTXW","C",65,72.7,"FR",0,"Black","med","Y","Y","77","PAP","3,5,6","4","N","Y","N","Y","11-19",1,"Y",78,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,9,1,1,0,1,1,1,1,1,1,1,1,1,11,1,5,6,"NY"
"UTXW","B",72.5,78.6,"FR",1,"Black","med","Y","Y","77","PAP,AP","4,5","4","N","Y","Y","N","11-19",1,"Y",87,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,13,0,1,0,0,0,0,1,0,1,0,0,1,4,1,2,2,"NY"
"UTXW","A",87.5,94.1,"FR",0,"Hisp","med","Y","Y","78","Reg","3,4,5","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,17,1,0,1,1,0,0,1,0,0,1,1,1,7,1,4,3,"YY"
"UTXW","B",67.5,77.7,"FR",0,"Hisp","med","Y","Y","78","PAP","2,3,4,5,6","None","N","N","N","N","0",1,"Y",87,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,11,1,1,1,1,0,0,1,1,1,1,1,1,10,1,5,5,"NN"
"UTXW","C",50,70.6,"FR",0,"Hisp","stem","Y","Y","78","PAP","3","4","Y","Y","N","N","0",1,"Y",78,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,7,1,1,0,1,0,0,1,0,1,1,1,1,8,1,4,4,"YY"
"UTXW","B",62.5,85.8,"FR",0,"Hisp","med","Y","Y","78","PAP","3,4,5","1","Other","Y","N","Y","1-10",1,"Y",87,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,11,0,1,0,1,0,0,1,0,1,1,1,0,6,1,3,3,"N/A"
"UTXW","B",70,85.3,"FR",1,"Hisp","med","Y","Y","78","Reg","3,4","5","N","N","N","N","0",2,"Y",78,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,8,1,1,1,1,0,1,1,1,1,0,1,1,10,1,5,5,"NN"
"UTXW","A",82.5,95.4,"FR",0,"Asian","med","Y","Y","77","PAP","5","2","N","N","N","N","0",1,"Y",87,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,10,1,1,1,0,0,1,1,1,0,1,1,1,9,1,4,5,"NN"
"UTXW","C",54.5,75.1,"FR",0,"Asian","med","Y","Y","79","AP","3,4,5","5","N","N","Y","N","11-19",1,"Y",87,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,15,0,1,1,1,1,1,1,0,1,1,1,1,10,1,5,5,"NN"
"UTXW","A",77.5,95.7,"FR",0,"Mixed","med","Y","Y","77","Reg,AP","5","5","Other","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,14,1,1,1,0,0,1,1,0,0,1,1,1,8,1,4,4,"N/A"
"UTXW","A",80,96.2,"FR",0,"Mixed","other","Y","Y","75","PAP","3,4,5","5","Y","Y","N","N","0",1,"Y",87,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,13,0,1,1,1,1,0,0,1,0,1,1,1,8,1,3,5,"YY"
"UTXW","A",90,102.4,"FR",1,"Black","stem","Y","Y","77","PAP,AP","2,4,5,6","5","N","Y","Y","N","1-10",1,"Y",78,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,16,1,1,0,1,0,0,0,0,1,1,1,1,7,1,3,4,"NY"
"UTXW","A",68.5,90.4,"FR",0,"Hisp","med","Y","Y","78","PAP","4","5","N","N","N","N","0",1,"Y",78,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,12,1,1,0,1,0,1,1,1,1,1,1,1,10,1,4,6,"NN"
"UTXW","A",92.5,98.9,"FR",0,"Hisp","med","Y","Y","78","AP","3,4,5","4","N","N","N","Y","1-10",2,"Y",87,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,8,1,1,1,1,0,1,1,0,1,1,1,1,10,1,5,5,"NN"
"UTXW","B",72.5,84.9,"FR",1,"Hisp","stem","Y","Y","77","Reg","4,5","5","N","N","N","N","0",1,"N",87,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,12,0,1,1,1,1,1,1,1,1,1,0,1,10,1,4,6,"NN"
"UTXW","C",50,71.9,"FR",1,"Hisp","other","Y","Y","78","PAP","4","2","Y","Y","N","N","0",1,"Y",87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,1,1,1,0,1,1,1,9,1,3,6,"YY"
"UTXW","A",82.5,95.2,"FR",0,"Hisp","med","Y","Y","79","PAP","4","4","N","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,19,0,1,0,1,0,1,0,1,0,0,0,1,5,1,0,5,"NY"
"UTXW","C",67.5,71.9,"FR",0,"Hisp","med","Y","Y","75","PAP","0","4","N","N","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"NN"
"UTXW","C",62.5,74.5,"FR",0,"Asian","stem","Y","Y","77","PAP","5","5","N","Y","N","N","0",1,"N",78,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,9,1,1,0,0,0,0,0,0,0,0,1,1,4,1,2,2,"NY"
"UTXW","C",46,73.8,"FR",1,"White","dual","Y","Y","76","PAP","0","5","Y","N","N","N","0",1,"Y",78,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,0,1,5,1,1,4,"YN"
"UTXW","B",75,84.1,"FR",0,"White","stem","Y","Y","77","Reg,AP","4,5","5","N","N","N","N","0",1,"Y",78,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,7,1,1,0,1,0,1,1,0,1,1,1,1,9,1,4,5,"NN"
"UTXW","B",71.5,82.5,"FR",0,"White","med","Y","Y","76","Reg","3","2","N","Y","N","N","0",1,"N",78,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,1,1,0,0,0,1,1,1,0,0,1,1,7,1,3,4,"NY"
"UTXW","A",79.5,102.1,"FR",0,"White","stem","Y","Y","78","PAP","4","5","Y","Y","N","N","0",1,"Y",78,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,16,1,1,1,0,1,1,1,0,1,1,0,1,9,1,5,4,"YY"
"UTXW","A",77,92.7,"FR",1,"Hisp","other","Y","Y","77","Reg","3","2","N","N","N","N","0",1,"N",87,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,12,1,1,1,1,1,1,1,1,1,1,1,1,12,1,6,6,"NN"
"UTXW","B",72,85.1,"FR",0,"Black","med","Y","Y","78","PAP","3,4","4","N","Other","N","N","0",1,"Y",78,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,10,1,1,1,1,0,0,1,1,1,1,0,1,9,1,4,5,"N/A"
"UTXW","A",78.5,89.5,"FR",1,"Hisp","stem","Y","Y","75","PAP","4,5","5","N","N","N","N","0",1,"N",78,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,10,1,1,1,1,1,0,1,0,1,1,1,1,10,1,6,4,"NN"
"UTXW","B",68,80.9,"FR",0,"Asian","med","Y","N","29","Reg","4,5","5","N","Y","Y","N","11-19",1,"Y",87,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,16,0,1,1,1,1,1,1,1,1,1,1,1,11,1,5,6,"NY"
"UTXW","C",50.5,75.3,"FR",0,"White","stem","Y","Y","76; 96","AP","5","None","N","N","N","N","0",1,"Y",87,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,16,1,1,1,0,1,1,1,0,0,1,1,1,9,1,5,4,"NN"
"UTXW","A",65.5,89.5,"FR",0,"White","stem","Y","Y","77","PAP","4,5","5","Y","Y","N","N","0",1,"N",87,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,6,0,1,0,1,0,1,1,1,0,0,0,1,6,1,1,5,"YY"
"UTXW","A",93.5,95.1,"FR",1,"Hisp","med","Y","Y","78","Reg","3","5","N","Y","N","N","0",1,"Y",78,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,9,1,1,1,1,0,1,1,1,1,1,1,1,11,1,5,6,"NY"
"UTXW","A",78,90.5,"FR",0,"White","stem","Y","Y","78","AP","4","None","Y","Y","N","N","0",1,"Y",87,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,6,1,1,1,1,1,1,1,0,0,0,1,1,9,1,5,4,"YY"
"UTXW","A",78.5,94.4,"FR",1,"Other","other","Y","Y","78","AP","3,4","5","N","N","N","Y","1-10",1,"N",78,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,12,0,1,1,1,0,1,1,1,1,1,1,1,10,1,4,6,"NN"
"UTXW","A",73.5,97.6,"FR",0,"Asian","med","Y","Y","75","PAP,AP","4,5","5","N","N","N","N","0",1,"Y",87,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,11,1,1,1,1,1,1,1,0,1,1,1,1,11,1,6,5,"NN"
"UTXW","A",75,96,"FR",0,"Asian","stem","Y","Y","76","PAP,AP","2,4","1","N","N","N","N","0",1,"Y",87,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,15,1,1,1,0,0,1,1,1,1,1,1,1,10,1,5,5,"NN"
"UTXW","B",57,78.4,"FR",0,"Hisp","stem","Y","Y","78","Reg,AP","4,5","None","N","N","N","N","0",1,"Y",78,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,0,1,1,1,1,1,1,1,1,11,1,6,5,"NN"
"UTXW","A",80,97.1,"FR",0,"Hisp","med","Y","Y","78","PAP","4","4,5","Y","Y","N","N","0",1,"Y",87,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,9,1,1,0,1,0,1,1,1,0,0,0,1,7,1,2,5,"YY"
"UTXW","A",72,91.4,"FR",0,"Mixed","med","Y","Y","79","PAP","4","5","Other","N","N","N","0",1,"Y",78,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,13,1,1,1,1,1,1,1,1,1,0,0,1,10,1,5,5,"N/A"
"UTXW","A",61.5,92.1,"FR",0,"Hisp","stem","Y","Y","78","PAP","3,5","4","N","Y","N","N","0",1,"Y",78,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,14,1,0,0,1,0,1,1,1,1,1,1,0,8,1,4,4,"NY"
"UTXW","C",53.5,75.2,"FR",0,"Hisp","other","Y","Y","tb96","AP","3,4","None","N","Y","N","N","0",1,"N",78,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,11,0,1,0,0,0,0,1,0,0,1,1,1,5,1,2,3,"NY"
"UTXW","A",85,96,"FR",0,"Hisp","stem","Y","Y","75","PAP,AP","3,4","5","N","N","Y","N","11-19",1,"N",78,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,15,0,1,1,1,0,1,0,1,0,1,1,1,8,1,2,6,"NN"
